source_ip_hash,dest_ip_hash,dest_port,protocol_numeric,bytes_in,bytes_out,total_bytes,bytes_ratio,hour_of_day,day_of_week,is_weekend,is_business_hours,source_is_private,dest_is_private,source_is_internal,dest_is_internal,is_external_connection,ip_geolocation_risk,is_well_known_port,is_high_risk_port,is_high_port,is_web_port,is_ssh_port,is_database_port,port_category,is_high_volume,is_low_volume,is_upload_heavy,is_download_heavy,traffic_symmetry,has_failed_attempts,suspicious_user_agent,potential_sql_injection,potential_xss,potential_dos,repeated_connections,label
2,8320,53,1,687,144,831,0.2096069868995633,18,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.3465703971119134,False,False,False,False,False,False,normal
3087,4055,53,2,395,424,819,1.0734177215189873,5,0,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9645909645909646,False,False,False,False,False,False,normal
670,6938,443,1,251,104,355,0.41434262948207173,23,0,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5859154929577465,False,False,False,False,False,False,normal
827,8396,22,0,91,44,135,0.4835164835164835,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.6518518518518519,True,False,False,False,False,True,brute_force
5994,6349,80,1,3541,1140,4681,0.3219429539678057,15,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.4870754112369152,False,False,False,False,False,False,normal
827,8396,22,0,170,25,195,0.14705882352941177,1,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.2564102564102564,False,False,False,False,False,True,brute_force
4464,2181,250,1,39,17,56,0.4358974358974359,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.6071428571428572,True,False,False,False,False,False,port_scan
2,1275,80,2,4788,805,5593,0.16812865497076024,10,4,False,True,True,False,True,False,True,1,True,False,False,True,False,False,1,False,False,False,True,0.28785982478097627,False,False,False,False,False,False,normal
4464,2181,500,1,37,1,38,0.02702702702702703,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.052631578947368474,False,False,False,False,False,False,port_scan
8665,692,22,1,740,254,994,0.34324324324324323,1,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.5110663983903421,False,False,False,False,False,False,normal
9489,4844,53,1,496,464,960,0.9354838709677419,21,5,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.9666666666666667,False,False,False,False,False,False,normal
4844,9097,443,1,660,530,1190,0.803030303030303,12,0,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8907563025210083,False,False,False,False,False,False,normal
7819,7748,21,1,325,6059,6384,18.643076923076922,8,6,True,False,True,False,True,False,True,1,True,False,False,False,False,False,1,False,False,True,False,0.10181704260651625,False,False,False,False,False,False,data_exfiltration
3783,8252,53,2,193,248,441,1.2849740932642486,2,2,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.8752834467120182,False,False,False,False,False,False,normal
4343,8665,53,1,443,178,621,0.4018058690744921,3,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.573268921095008,False,False,False,False,False,False,normal
6748,8396,443,1,4483,67,4550,0.014945349096587107,13,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.02945054945054948,False,False,False,False,False,False,normal
3203,28,53,2,595,465,1060,0.7815126050420168,2,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,False,0.8773584905660378,False,False,False,False,False,False,normal
4464,2181,610,1,7,31,38,4.428571428571429,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.368421052631579,True,False,False,False,False,False,port_scan
4012,9136,80,4,922,246,1168,0.2668112798264642,2,5,True,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,False,False,True,0.4212328767123288,False,True,True,False,False,False,sql_injection
8311,8838,53,1,207,42,249,0.2028985507246377,13,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.3373493975903614,False,False,False,False,False,False,normal
6293,3783,443,2,180,313,493,1.738888888888889,0,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7302231237322515,False,False,False,False,False,False,normal
827,8396,22,0,105,38,143,0.3619047619047619,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.5314685314685315,True,False,False,False,False,True,brute_force
3944,8396,22,1,628,207,835,0.32961783439490444,14,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.49580838323353293,False,False,False,False,False,False,normal
4527,9097,443,1,4075,1664,5739,0.4083435582822086,15,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5798919672416798,False,False,False,False,False,False,normal
8272,4343,22,1,637,227,864,0.3563579277864992,1,0,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,True,0.525462962962963,False,False,False,False,False,False,normal
6748,1025,443,2,4907,540,5447,0.11004687181577338,9,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.1982742794198642,False,False,False,False,False,False,normal
9718,965,80,1,179,1073,1252,5.994413407821229,15,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,True,False,0.28594249201277955,False,False,False,False,False,False,normal
4464,2181,300,1,24,30,54,1.25,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.8888888888888888,False,False,False,False,False,False,port_scan
827,8396,22,0,89,29,118,0.3258426966292135,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.4915254237288136,False,False,False,False,False,True,brute_force
6293,9097,443,1,569,132,701,0.23198594024604569,9,5,True,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.37660485021398005,False,False,False,False,False,False,normal
7596,7586,80,2,4599,1919,6518,0.4172646227440748,14,4,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.588830929733047,False,False,False,False,False,False,normal
4464,2181,740,1,42,8,50,0.19047619047619047,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.31999999999999995,False,False,False,False,False,False,port_scan
827,8396,22,0,177,31,208,0.1751412429378531,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,True,0.29807692307692313,True,False,False,False,False,True,brute_force
7819,7748,22,1,196,64823,65019,330.7295918367347,3,6,True,False,True,False,True,False,True,1,True,False,False,False,True,False,1,True,False,True,False,0.006029006905673762,False,False,False,False,False,False,data_exfiltration
4343,3087,443,1,261,107,368,0.4099616858237548,6,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5815217391304348,False,False,False,False,False,False,normal
7819,6748,443,1,730,789,1519,1.0808219178082192,17,3,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.9611586570111916,False,False,False,False,False,False,normal
4777,8272,53,1,760,346,1106,0.45526315789473687,4,6,True,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.6256781193490054,False,False,False,False,False,False,normal
1388,8272,22,1,658,334,992,0.5075987841945289,4,1,False,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.6733870967741935,False,False,False,False,False,False,normal
827,8396,22,0,125,98,223,0.784,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.8789237668161435,False,False,False,False,False,True,brute_force
1125,8838,443,1,385,284,669,0.7376623376623377,1,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8490284005979073,False,False,False,False,False,False,normal
827,8396,22,0,108,64,172,0.5925925925925926,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.7441860465116279,False,False,False,False,False,True,brute_force
2181,8396,443,1,810,30,840,0.037037037037037035,4,0,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.0714285714285714,False,False,False,False,False,False,normal
8645,8320,22,1,233,184,417,0.7896995708154506,8,6,True,False,True,True,True,True,False,2,True,False,False,False,True,False,1,False,False,False,False,0.882494004796163,False,False,False,False,False,False,normal
5824,4834,443,1,1,0,1,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
4464,2181,790,1,2,31,33,15.5,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,True,False,0.12121212121212122,False,False,False,False,False,False,port_scan
9807,28,443,1,3995,605,4600,0.15143929912390489,15,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.2630434782608696,False,False,False,False,False,False,normal
5824,4834,443,1,15,0,15,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
827,8396,22,0,61,89,150,1.459016393442623,2,3,False,False,False,True,False,True,True,1,True,False,False,False,True,False,1,False,False,False,False,0.8133333333333334,True,False,False,False,False,True,brute_force
3203,9718,53,1,154,23,177,0.14935064935064934,21,4,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.25988700564971756,False,False,False,False,False,False,normal
553,7314,443,1,1272,823,2095,0.6470125786163522,17,1,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.7856801909307876,False,False,False,False,False,False,normal
5824,4834,443,1,64,0,64,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
3203,8128,443,1,329,250,579,0.7598784194528876,2,1,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,False,0.8635578583765112,False,False,False,False,False,False,normal
5824,4834,443,1,27,0,27,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
5824,4834,443,1,6,0,6,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
6748,3944,443,1,774,307,1081,0.39664082687338503,22,3,False,False,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.5679925994449584,False,False,False,False,False,False,normal
47,778,53,1,450,1419,1869,3.1533333333333333,13,4,False,True,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,True,False,0.4815409309791332,False,False,False,False,False,False,normal
4464,2181,210,1,7,14,21,2.0,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.6666666666666667,True,False,False,False,False,False,port_scan
4464,2181,440,1,34,16,50,0.47058823529411764,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.64,False,False,False,False,False,False,port_scan
5824,4834,443,1,39,0,39,0.0,1,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,True,False,False,False,True,True,dos_attack
696,1275,53,1,893,174,1067,0.1948488241881299,0,1,False,False,True,False,True,False,True,1,True,False,False,False,False,False,1,False,False,False,True,0.3261480787253983,False,False,False,False,False,False,normal
3868,8730,53,2,245,29,274,0.11836734693877551,23,3,False,False,True,True,True,True,False,2,True,False,False,False,False,False,1,False,False,False,True,0.21167883211678828,False,False,False,False,False,False,normal
4464,2181,690,1,30,16,46,0.5333333333333333,2,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,False,0.6956521739130435,False,False,False,False,False,False,port_scan
3043,1677,443,1,1735,530,2265,0.30547550432276654,9,2,False,True,True,True,True,True,False,2,True,False,False,True,False,False,1,False,False,False,True,0.4679911699779249,False,False,False,False,False,False,normal
4464,2181,820,1,27,1,28,0.037037037037037035,1,2,False,False,False,True,False,True,True,1,False,False,False,False,False,False,1,False,True,False,True,0.0714285714285714,False,False,False,False,False,False,port_scan
5824,4834,443,1,10,0,10,0.0,2,4,False,False,False,True,False,True,True,1,True,False,False,True,False,False,1,False,True,False,True,0.0,False,False,False,False,True,True,dos_attack
